"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-06-26","2022","06","26","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-06-27","2022","06","27","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-06-28","2022","06","28","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-06-29","2022","06","29","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-06-30","2022","06","30","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-01","2022","07","01","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-02","2022","07","02","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-03","2022","07","03","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-04","2022","07","04","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-05","2022","07","05","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-06","2022","07","06","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-07","2022","07","07","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-08","2022","07","08","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-09","2022","07","09","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-10","2022","07","10","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-11","2022","07","11","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-12","2022","07","12","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-13","2022","07","13","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-14","2022","07","14","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-15","2022","07","15","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-16","2022","07","16","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-17","2022","07","17","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-18","2022","07","18","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-19","2022","07","19","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-20","2022","07","20","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-21","2022","07","21","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-22","2022","07","22","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-23","2022","07","23","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-24","2022","07","24","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-25","2022","07","25","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-26","2022","07","26","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-27","2022","07","27","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-28","2022","07","28","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-29","2022","07","29","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-30","2022","07","30","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-07-31","2022","07","31","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-01","2022","08","01","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-02","2022","08","02","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-03","2022","08","03","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-04","2022","08","04","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-05","2022","08","05","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-06","2022","08","06","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-07","2022","08","07","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-08","2022","08","08","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-09","2022","08","09","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-10","2022","08","10","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-11","2022","08","11","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-12","2022","08","12","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-13","2022","08","13","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-14","2022","08","14","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-15","2022","08","15","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-16","2022","08","16","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-17","2022","08","17","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-18","2022","08","18","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-19","2022","08","19","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-20","2022","08","20","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-21","2022","08","21","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-22","2022","08","22","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-23","2022","08","23","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-24","2022","08","24","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-25","2022","08","25","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-26","2022","08","26","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-27","2022","08","27","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-28","2022","08","28","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-29","2022","08","29","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-30","2022","08","30","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-08-31","2022","08","31","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-01","2022","09","01","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-02","2022","09","02","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-03","2022","09","03","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-04","2022","09","04","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-05","2022","09","05","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-06","2022","09","06","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-07","2022","09","07","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-08","2022","09","08","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-09","2022","09","09","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-10","2022","09","10","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-11","2022","09","11","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-12","2022","09","12","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-13","2022","09","13","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-14","2022","09","14","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-15","2022","09","15","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-16","2022","09","16","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-17","2022","09","17","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-18","2022","09","18","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-19","2022","09","19","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-20","2022","09","20","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-21","2022","09","21","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-22","2022","09","22","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-23","2022","09","23","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-24","2022","09","24","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-25","2022","09","25","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-26","2022","09","26","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-27","2022","09","27","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-28","2022","09","28","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-29","2022","09","29","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-09-30","2022","09","30","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-01","2022","10","01","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-02","2022","10","02","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-03","2022","10","03","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-04","2022","10","04","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-05","2022","10","05","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-06","2022","10","06","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-07","2022","10","07","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-08","2022","10","08","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-09","2022","10","09","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-10","2022","10","10","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-11","2022","10","11","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-12","2022","10","12","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-13","2022","10","13","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-14","2022","10","14","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-15","2022","10","15","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-16","2022","10","16","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-17","2022","10","17","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-18","2022","10","18","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-19","2022","10","19","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-20","2022","10","20","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-21","2022","10","21","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-22","2022","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-23","2022","10","23","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-24","2022","10","24","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-25","2022","10","25","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-26","2022","10","26","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-27","2022","10","27","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-28","2022","10","28","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-29","2022","10","29","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-30","2022","10","30","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-10-31","2022","10","31","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-01","2022","11","01","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-02","2022","11","02","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-03","2022","11","03","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-04","2022","11","04","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-05","2022","11","05","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-06","2022","11","06","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-07","2022","11","07","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-08","2022","11","08","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-09","2022","11","09","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-10","2022","11","10","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-11","2022","11","11","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-12","2022","11","12","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-13","2022","11","13","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-14","2022","11","14","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-15","2022","11","15","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-16","2022","11","16","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-17","2022","11","17","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-18","2022","11","18","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-19","2022","11","19","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-20","2022","11","20","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-21","2022","11","21","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-22","2022","11","22","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-23","2022","11","23","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-24","2022","11","24","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-25","2022","11","25","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-26","2022","11","26","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-27","2022","11","27","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-28","2022","11","28","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-29","2022","11","29","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-11-30","2022","11","30","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-01","2022","12","01","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-02","2022","12","02","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-03","2022","12","03","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-04","2022","12","04","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-05","2022","12","05","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-06","2022","12","06","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-07","2022","12","07","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-08","2022","12","08","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-09","2022","12","09","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-10","2022","12","10","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-11","2022","12","11","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-12","2022","12","12","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-13","2022","12","13","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-14","2022","12","14","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-15","2022","12","15","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-16","2022","12","16","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-17","2022","12","17","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-18","2022","12","18","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-19","2022","12","19","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-20","2022","12","20","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-21","2022","12","21","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-22","2022","12","22","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-23","2022","12","23","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-24","2022","12","24","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-25","2022","12","25","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-26","2022","12","26","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-27","2022","12","27","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-28","2022","12","28","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-29","2022","12","29","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-30","2022","12","30","","","","","","","","","","","","","","","","","","","","","","",""
"-123.39","48.42","VICTORIA HARBOUR A","1018633","2022-12-31","2022","12","31","","","","","","","","","","","","","","","","","","","","","","",""
